row_id,timestamp,gpu,dcc_mode,ordering,block,wgp,rep,mean_us,std_us,atomic_gops_s,tcc_dcc_hit,tcc_dcc_miss,tcp_tcc_atomic_req,sq_wait_proxy,status
6053,1778532417.1742442,gfx942,dcc_uncompressed,SEQ_CST,1024,64,2,23.7639,1.7405,2.7578,26214,39321,65536,7851,ok
6054,1778532417.175164,gfx942,dcc_uncompressed,SEQ_CST,1024,64,3,24.3273,1.9607,2.6939,26214,39321,65536,8037,ok
6055,1778532417.1760778,gfx942,dcc_uncompressed,SEQ_CST,1024,64,4,23.8121,1.8833,2.7522,26214,39321,65536,7867,ok
6056,1778532417.1769903,gfx942,dcc_uncompressed,SEQ_CST,1024,64,5,23.6456,2.2253,2.7716,26214,39321,65536,7812,ok
6057,1778532417.177897,gfx942,dcc_uncompressed,SEQ_CST,1024,64,6,23.7438,2.5331,2.7601,26214,39321,65536,7844,ok
6058,1778532417.1788006,gfx942,dcc_uncompressed,SEQ_CST,1024,64,7,24.1807,1.7678,2.7103,26214,39321,65536,7989,ok
6059,1778532417.1797066,gfx942,dcc_uncompressed,SEQ_CST,1024,64,8,24.0304,2.0372,2.7272,26214,39321,65536,7939,ok
6060,1778532417.1806152,gfx942,dcc_uncompressed,SEQ_CST,1024,64,9,24.2711,1.7410,2.7002,26214,39321,65536,8019,ok
6061,1778532417.1815324,gfx942,dcc_uncompressed,SEQ_CST,1024,64,10,23.5395,1.6207,2.7841,26214,39321,65536,7777,ok
6062,1778532417.182443,gfx942,dcc_uncompressed,SEQ_CST,1024,64,11,23.5114,2.4420,2.7874,26214,39321,65536,7768,ok
6063,1778532417.183346,gfx942,dcc_uncompressed,SEQ_CST,1024,64,12,24.0866,2.3464,2.7208,26214,39321,65536,7958,ok
6064,1778532417.1842768,gfx942,dcc_uncompressed,SEQ_CST,1024,64,13,23.7519,1.6069,2.7592,26214,39321,65536,7847,ok
6065,1778532417.185197,gfx942,dcc_uncompressed,SEQ_CST,1024,64,14,23.5474,1.8443,2.7831,26214,39321,65536,7780,ok
6066,1778532417.1861033,gfx942,dcc_uncompressed,SEQ_CST,1024,64,15,24.1287,2.1583,2.7161,26214,39321,65536,7972,ok
6067,1778532417.1870213,gfx942,dcc_uncompressed,SEQ_CST,1024,64,16,24.0164,2.5072,2.7288,26214,39321,65536,7935,ok
6068,1778532417.1879413,gfx942,dcc_uncompressed,SEQ_CST,1024,64,17,23.4172,1.9236,2.7986,26214,39321,65536,7737,ok
6069,1778532417.1888664,gfx942,dcc_uncompressed,SEQ_CST,1024,64,18,23.9264,2.1892,2.7391,26214,39321,65536,7905,ok
6070,1778532417.189783,gfx942,dcc_uncompressed,SEQ_CST,1024,64,19,23.7359,1.3719,2.7611,26214,39321,65536,7842,ok
6071,1778532417.1906922,gfx942,dcc_uncompressed,SEQ_CST,1024,64,20,24.2550,1.7519,2.7020,26214,39321,65536,8013,ok
6072,1778532417.1916149,gfx942,dcc_uncompressed,SEQ_CST,1024,64,21,23.6475,2.0372,2.7714,26214,39321,65536,7813,ok
6073,1778532417.192535,gfx942,dcc_uncompressed,SEQ_CST,1024,64,22,24.1208,1.9497,2.7170,26214,39321,65536,7969,ok
6074,1778532417.1934564,gfx942,dcc_uncompressed,SEQ_CST,1024,64,23,23.6077,1.8119,2.7760,26214,39321,65536,7799,ok
6075,1778532417.1943598,gfx942,dcc_uncompressed,SEQ_CST,1024,64,24,24.2891,1.9543,2.6982,26214,39321,65536,8025,ok
6076,1778532417.1952765,gfx942,dcc_uncompressed,SEQ_CST,1024,128,0,25.3757,1.6208,5.1653,52428,78643,131072,8384,ok
6077,1778532417.1961908,gfx942,dcc_uncompressed,SEQ_CST,1024,128,1,25.7123,1.8202,5.0976,52428,78643,131072,8495,ok
6078,1778532417.1971014,gfx942,dcc_uncompressed,SEQ_CST,1024,128,2,26.0431,1.2840,5.0329,52428,78643,131072,8604,ok
6079,1778532417.1980157,gfx942,dcc_uncompressed,SEQ_CST,1024,128,3,25.8066,2.2909,5.0790,52428,78643,131072,8526,ok
6080,1778532417.1989388,gfx942,dcc_uncompressed,SEQ_CST,1024,128,4,25.9489,1.3835,5.0511,52428,78643,131072,8573,ok
6081,1778532417.1998677,gfx942,dcc_uncompressed,SEQ_CST,1024,128,5,25.9148,1.6827,5.0578,52428,78643,131072,8562,ok
6082,1778532417.2007813,gfx942,dcc_uncompressed,SEQ_CST,1024,128,6,25.6724,1.5721,5.1056,52428,78643,131072,8482,ok
6083,1778532417.201694,gfx942,dcc_uncompressed,SEQ_CST,1024,128,7,25.9889,1.5081,5.0434,52428,78643,131072,8586,ok
6084,1778532417.2026148,gfx942,dcc_uncompressed,SEQ_CST,1024,128,8,26.0611,1.4075,5.0294,52428,78643,131072,8610,ok
6085,1778532417.203536,gfx942,dcc_uncompressed,SEQ_CST,1024,128,9,25.7785,1.3418,5.0845,52428,78643,131072,8517,ok
6086,1778532417.204455,gfx942,dcc_uncompressed,SEQ_CST,1024,128,10,25.4736,2.1173,5.1454,52428,78643,131072,8416,ok
6087,1778532417.2053592,gfx942,dcc_uncompressed,SEQ_CST,1024,128,11,26.0029,1.7097,5.0407,52428,78643,131072,8591,ok
6088,1778532417.2062764,gfx942,dcc_uncompressed,SEQ_CST,1024,128,12,25.6602,1.4993,5.1080,52428,78643,131072,8478,ok
6089,1778532417.2071774,gfx942,dcc_uncompressed,SEQ_CST,1024,128,13,25.7483,1.4625,5.0905,52428,78643,131072,8507,ok
6090,1778532417.2080936,gfx942,dcc_uncompressed,SEQ_CST,1024,128,14,26.0731,1.5715,5.0271,52428,78643,131072,8614,ok
6091,1778532417.20902,gfx942,dcc_uncompressed,SEQ_CST,1024,128,15,25.5058,2.6461,5.1389,52428,78643,131072,8427,ok
6092,1778532417.2099419,gfx942,dcc_uncompressed,SEQ_CST,1024,128,16,25.6922,1.0246,5.1016,52428,78643,131072,8488,ok
6093,1778532417.2108724,gfx942,dcc_uncompressed,SEQ_CST,1024,128,17,25.9891,1.8447,5.0434,52428,78643,131072,8586,ok
6094,1778532417.2117853,gfx942,dcc_uncompressed,SEQ_CST,1024,128,18,25.7082,1.4878,5.0984,52428,78643,131072,8494,ok
6095,1778532417.2126968,gfx942,dcc_uncompressed,SEQ_CST,1024,128,19,25.2234,1.3924,5.1964,52428,78643,131072,8333,ok
6096,1778532417.2136018,gfx942,dcc_uncompressed,SEQ_CST,1024,128,20,26.2114,1.3997,5.0006,52428,78643,131072,8660,ok
6097,1778532417.214523,gfx942,dcc_uncompressed,SEQ_CST,1024,128,21,25.4036,2.0028,5.1596,52428,78643,131072,8393,ok
6098,1778532417.215428,gfx942,dcc_uncompressed,SEQ_CST,1024,128,22,25.7845,1.6859,5.0834,52428,78643,131072,8519,ok
6099,1778532417.2163477,gfx942,dcc_uncompressed,SEQ_CST,1024,128,23,25.3216,1.7041,5.1763,52428,78643,131072,8366,ok
6100,1778532417.2172472,gfx942,dcc_uncompressed,SEQ_CST,1024,128,24,25.5741,1.1495,5.1252,52428,78643,131072,8449,ok
6101,1778532417.2181494,gfx942,dcc_uncompressed,SEQ_CST,2048,16,0,24.7643,2.4978,1.3232,13107,19660,32768,8182,ok
6102,1778532417.262471,gfx942,dcc_uncompressed,SEQ_CST,2048,16,1,24.0407,2.4236,1.3630,13107,19660,32768,7943,ok
6103,1778532417.2634804,gfx942,dcc_uncompressed,SEQ_CST,2048,16,2,23.8761,2.4722,1.3724,13107,19660,32768,7888,ok
6104,1778532417.264431,gfx942,dcc_uncompressed,SEQ_CST,2048,16,3,23.6216,2.3981,1.3872,13107,19660,32768,7804,ok
6105,1778532417.265357,gfx942,dcc_uncompressed,SEQ_CST,2048,16,4,24.2671,3.7835,1.3503,13107,19660,32768,8017,ok
6106,1778532417.2662926,gfx942,dcc_uncompressed,SEQ_CST,2048,16,5,23.5192,1.9306,1.3932,13107,19660,32768,7770,ok
6107,1778532417.2672126,gfx942,dcc_uncompressed,SEQ_CST,2048,16,6,23.7278,2.4695,1.3810,13107,19660,32768,7839,ok
6108,1778532417.26814,gfx942,dcc_uncompressed,SEQ_CST,2048,16,7,23.7440,2.3107,1.3801,13107,19660,32768,7844,ok
6109,1778532417.2690494,gfx942,dcc_uncompressed,SEQ_CST,2048,16,8,23.7880,1.8463,1.3775,13107,19660,32768,7859,ok
6110,1778532417.2699542,gfx942,dcc_uncompressed,SEQ_CST,2048,16,9,23.5695,1.6365,1.3903,13107,19660,32768,7787,ok
6111,1778532417.270865,gfx942,dcc_uncompressed,SEQ_CST,2048,16,10,23.9444,1.5996,1.3685,13107,19660,32768,7911,ok
6112,1778532417.2717729,gfx942,dcc_uncompressed,SEQ_CST,2048,16,11,24.6018,3.9239,1.3319,13107,19660,32768,8128,ok
6113,1778532417.272708,gfx942,dcc_uncompressed,SEQ_CST,2048,16,12,24.3132,2.2445,1.3477,13107,19660,32768,8033,ok
6114,1778532417.273664,gfx942,dcc_uncompressed,SEQ_CST,2048,16,13,24.3573,2.6654,1.3453,13107,19660,32768,8047,ok
6115,1778532417.2745974,gfx942,dcc_uncompressed,SEQ_CST,2048,16,14,24.0726,2.1079,1.3612,13107,19660,32768,7953,ok
6116,1778532417.2755144,gfx942,dcc_uncompressed,SEQ_CST,2048,16,15,23.7861,1.9337,1.3776,13107,19660,32768,7858,ok
6117,1778532417.2764397,gfx942,dcc_uncompressed,SEQ_CST,2048,16,16,24.9808,4.3222,1.3117,13107,19660,32768,8253,ok
6118,1778532417.2773695,gfx942,dcc_uncompressed,SEQ_CST,2048,16,17,24.2069,2.2771,1.3537,13107,19660,32768,7997,ok
6119,1778532417.2782896,gfx942,dcc_uncompressed,SEQ_CST,2048,16,18,23.7058,2.2752,1.3823,13107,19660,32768,7832,ok
6120,1778532417.2792034,gfx942,dcc_uncompressed,SEQ_CST,2048,16,19,23.8562,1.9789,1.3736,13107,19660,32768,7882,ok
6121,1778532417.2801213,gfx942,dcc_uncompressed,SEQ_CST,2048,16,20,24.0926,1.7989,1.3601,13107,19660,32768,7960,ok
6122,1778532417.2810318,gfx942,dcc_uncompressed,SEQ_CST,2048,16,21,24.1788,1.6954,1.3552,13107,19660,32768,7988,ok
6123,1778532417.2819483,gfx942,dcc_uncompressed,SEQ_CST,2048,16,22,23.8884,1.8215,1.3717,13107,19660,32768,7892,ok
6124,1778532417.282856,gfx942,dcc_uncompressed,SEQ_CST,2048,16,23,23.6679,1.8096,1.3845,13107,19660,32768,7819,ok
6125,1778532417.2837696,gfx942,dcc_uncompressed,SEQ_CST,2048,16,24,24.0785,1.8099,1.3609,13107,19660,32768,7955,ok
6126,1778532417.2846956,gfx942,dcc_uncompressed,SEQ_CST,2048,32,0,23.1345,1.6210,2.8328,26214,39321,65536,7643,ok
6127,1778532417.2856007,gfx942,dcc_uncompressed,SEQ_CST,2048,32,1,23.5474,1.8815,2.7831,26214,39321,65536,7780,ok
6128,1778532417.2865052,gfx942,dcc_uncompressed,SEQ_CST,2048,32,2,23.7317,2.4124,2.7615,26214,39321,65536,7840,ok
6129,1778532417.2874146,gfx942,dcc_uncompressed,SEQ_CST,2048,32,3,23.7779,2.0762,2.7562,26214,39321,65536,7856,ok
6130,1778532417.2883322,gfx942,dcc_uncompressed,SEQ_CST,2048,32,4,23.4131,2.7627,2.7991,26214,39321,65536,7735,ok
6131,1778532417.289237,gfx942,dcc_uncompressed,SEQ_CST,2048,32,5,23.9183,2.0891,2.7400,26214,39321,65536,7902,ok
6132,1778532417.2901542,gfx942,dcc_uncompressed,SEQ_CST,2048,32,6,23.7820,2.0985,2.7557,26214,39321,65536,7857,ok
6133,1778532417.291065,gfx942,dcc_uncompressed,SEQ_CST,2048,32,7,23.4934,1.3903,2.7895,26214,39321,65536,7762,ok
6134,1778532417.291973,gfx942,dcc_uncompressed,SEQ_CST,2048,32,8,23.5573,2.0899,2.7820,26214,39321,65536,7783,ok
6135,1778532417.2928855,gfx942,dcc_uncompressed,SEQ_CST,2048,32,9,23.2266,1.8642,2.8216,26214,39321,65536,7674,ok
6136,1778532417.293784,gfx942,dcc_uncompressed,SEQ_CST,2048,32,10,23.7821,2.4340,2.7557,26214,39321,65536,7857,ok
6137,1778532417.2946908,gfx942,dcc_uncompressed,SEQ_CST,2048,32,11,23.8822,2.4121,2.7441,26214,39321,65536,7890,ok
6138,1778532417.2955942,gfx942,dcc_uncompressed,SEQ_CST,2048,32,12,23.7159,2.2256,2.7634,26214,39321,65536,7835,ok
6139,1778532417.2964993,gfx942,dcc_uncompressed,SEQ_CST,2048,32,13,23.7337,2.2648,2.7613,26214,39321,65536,7841,ok
6140,1778532417.297402,gfx942,dcc_uncompressed,SEQ_CST,2048,32,14,23.4873,1.4242,2.7903,26214,39321,65536,7760,ok
6141,1778532417.2983115,gfx942,dcc_uncompressed,SEQ_CST,2048,32,15,23.8602,1.9193,2.7467,26214,39321,65536,7883,ok
6142,1778532417.2992184,gfx942,dcc_uncompressed,SEQ_CST,2048,32,16,23.4993,2.0294,2.7888,26214,39321,65536,7764,ok
6143,1778532417.300151,gfx942,dcc_uncompressed,SEQ_CST,2048,32,17,23.7137,1.9655,2.7636,26214,39321,65536,7835,ok
6144,1778532417.3010745,gfx942,dcc_uncompressed,SEQ_CST,2048,32,18,23.8823,1.6756,2.7441,26214,39321,65536,7890,ok
6145,1778532417.301992,gfx942,dcc_uncompressed,SEQ_CST,2048,32,19,24.0446,1.7446,2.7256,26214,39321,65536,7944,ok
6146,1778532417.302915,gfx942,dcc_uncompressed,SEQ_CST,2048,32,20,23.9604,1.8040,2.7352,26214,39321,65536,7916,ok
6147,1778532417.303827,gfx942,dcc_uncompressed,SEQ_CST,2048,32,21,24.2310,1.7419,2.7046,26214,39321,65536,8005,ok
6148,1778532417.3047411,gfx942,dcc_uncompressed,SEQ_CST,2048,32,22,23.8902,1.9785,2.7432,26214,39321,65536,7893,ok
6149,1778532417.3056495,gfx942,dcc_uncompressed,SEQ_CST,2048,32,23,24.1167,1.6764,2.7175,26214,39321,65536,7968,ok
6150,1778532417.3065674,gfx942,dcc_uncompressed,SEQ_CST,2048,32,24,23.7881,2.2492,2.7550,26214,39321,65536,7859,ok
6151,1778532417.307477,gfx942,dcc_uncompressed,SEQ_CST,2048,64,0,23.9003,1.6413,5.4841,52428,78643,131072,7896,ok
6152,1778532417.3084033,gfx942,dcc_uncompressed,SEQ_CST,2048,64,1,23.4111,1.8538,5.5987,52428,78643,131072,7735,ok
6153,1778532417.3092968,gfx942,dcc_uncompressed,SEQ_CST,2048,64,2,23.6577,2.3342,5.5404,52428,78643,131072,7816,ok
6154,1778532417.3102114,gfx942,dcc_uncompressed,SEQ_CST,2048,64,3,23.6518,2.0668,5.5417,52428,78643,131072,7814,ok
6155,1778532417.3111231,gfx942,dcc_uncompressed,SEQ_CST,2048,64,4,23.7840,2.0582,5.5109,52428,78643,131072,7858,ok
6156,1778532417.3120294,gfx942,dcc_uncompressed,SEQ_CST,2048,64,5,24.0045,1.8369,5.4603,52428,78643,131072,7931,ok
6157,1778532417.312937,gfx942,dcc_uncompressed,SEQ_CST,2048,64,6,23.7398,1.0610,5.5212,52428,78643,131072,7843,ok
6158,1778532417.3138533,gfx942,dcc_uncompressed,SEQ_CST,2048,64,7,24.0644,1.3927,5.4467,52428,78643,131072,7950,ok
6159,1778532417.3147595,gfx942,dcc_uncompressed,SEQ_CST,2048,64,8,24.5035,3.0420,5.3491,52428,78643,131072,8095,ok
6160,1778532417.3156743,gfx942,dcc_uncompressed,SEQ_CST,2048,64,9,23.9163,2.3131,5.4804,52428,78643,131072,7901,ok
6161,1778532417.3165739,gfx942,dcc_uncompressed,SEQ_CST,2048,64,10,23.8181,2.4364,5.5031,52428,78643,131072,7869,ok
6162,1778532417.3174753,gfx942,dcc_uncompressed,SEQ_CST,2048,64,11,24.2710,1.6654,5.4004,52428,78643,131072,8019,ok
6163,1778532417.3183877,gfx942,dcc_uncompressed,SEQ_CST,2048,64,12,24.1868,1.8701,5.4191,52428,78643,131072,7991,ok
6164,1778532417.3193054,gfx942,dcc_uncompressed,SEQ_CST,2048,64,13,23.6816,1.6699,5.5348,52428,78643,131072,7824,ok
6165,1778532417.3202038,gfx942,dcc_uncompressed,SEQ_CST,2048,64,14,23.9443,1.8863,5.4740,52428,78643,131072,7911,ok
6166,1778532417.321106,gfx942,dcc_uncompressed,SEQ_CST,2048,64,15,23.2548,1.3207,5.6363,52428,78643,131072,7683,ok
6167,1778532417.3220017,gfx942,dcc_uncompressed,SEQ_CST,2048,64,16,23.8964,1.7715,5.4850,52428,78643,131072,7895,ok
6168,1778532417.322912,gfx942,dcc_uncompressed,SEQ_CST,2048,64,17,23.8441,2.1401,5.4970,52428,78643,131072,7878,ok
6169,1778532417.3238142,gfx942,dcc_uncompressed,SEQ_CST,2048,64,18,23.7980,1.9317,5.5077,52428,78643,131072,7862,ok
6170,1778532417.3247204,gfx942,dcc_uncompressed,SEQ_CST,2048,64,19,24.4436,1.7628,5.3622,52428,78643,131072,8076,ok
6171,1778532417.3256326,gfx942,dcc_uncompressed,SEQ_CST,2048,64,20,23.4591,1.6890,5.5873,52428,78643,131072,7750,ok
6172,1778532417.3265355,gfx942,dcc_uncompressed,SEQ_CST,2048,64,21,23.9023,2.4379,5.4837,52428,78643,131072,7897,ok
6173,1778532417.327446,gfx942,dcc_uncompressed,SEQ_CST,2048,64,22,24.1548,2.6539,5.4263,52428,78643,131072,7980,ok
6174,1778532417.3283608,gfx942,dcc_uncompressed,SEQ_CST,2048,64,23,23.8542,1.7343,5.4947,52428,78643,131072,7881,ok
6175,1778532417.3292747,gfx942,dcc_uncompressed,SEQ_CST,2048,64,24,23.9383,2.2506,5.4754,52428,78643,131072,7909,ok
6176,1778532417.3301837,gfx942,dcc_uncompressed,SEQ_CST,2048,128,0,25.8887,1.2756,10.1258,104857,157286,262144,8553,ok
6177,1778532417.3310935,gfx942,dcc_uncompressed,SEQ_CST,2048,128,1,25.7906,1.5949,10.1643,104857,157286,262144,8521,ok
6178,1778532417.3320038,gfx942,dcc_uncompressed,SEQ_CST,2048,128,2,26.0230,1.5234,10.0736,104857,157286,262144,8597,ok
6179,1778532417.3329234,gfx942,dcc_uncompressed,SEQ_CST,2048,128,3,26.1353,1.1096,10.0303,104857,157286,262144,8635,ok
6180,1778532417.3338377,gfx942,dcc_uncompressed,SEQ_CST,2048,128,4,25.6382,1.6174,10.2247,104857,157286,262144,8470,ok
6181,1778532417.334746,gfx942,dcc_uncompressed,SEQ_CST,2048,128,5,25.7704,1.3791,10.1723,104857,157286,262144,8514,ok
6182,1778532417.3356533,gfx942,dcc_uncompressed,SEQ_CST,2048,128,6,25.5562,1.4861,10.2576,104857,157286,262144,8443,ok
6183,1778532417.3365715,gfx942,dcc_uncompressed,SEQ_CST,2048,128,7,25.9247,2.3498,10.1117,104857,157286,262144,8565,ok
6184,1778532417.3374996,gfx942,dcc_uncompressed,SEQ_CST,2048,128,8,26.1614,1.8252,10.0203,104857,157286,262144,8643,ok
6185,1778532417.3384144,gfx942,dcc_uncompressed,SEQ_CST,2048,128,9,25.3516,2.4808,10.3404,104857,157286,262144,8376,ok
6186,1778532417.3393204,gfx942,dcc_uncompressed,SEQ_CST,2048,128,10,25.6984,1.9040,10.2008,104857,157286,262144,8490,ok
6187,1778532417.3402245,gfx942,dcc_uncompressed,SEQ_CST,2048,128,11,25.7224,1.2590,10.1913,104857,157286,262144,8498,ok
6188,1778532417.3411255,gfx942,dcc_uncompressed,SEQ_CST,2048,128,12,26.0272,1.1161,10.0719,104857,157286,262144,8599,ok
6189,1778532417.3420305,gfx942,dcc_uncompressed,SEQ_CST,2048,128,13,25.1089,1.3736,10.4403,104857,157286,262144,8295,ok
6190,1778532417.3429224,gfx942,dcc_uncompressed,SEQ_CST,2048,128,14,25.6022,1.6291,10.2391,104857,157286,262144,8458,ok
6191,1778532417.3438268,gfx942,dcc_uncompressed,SEQ_CST,2048,128,15,25.9067,1.8096,10.1188,104857,157286,262144,8559,ok
6192,1778532417.3447385,gfx942,dcc_uncompressed,SEQ_CST,2048,128,16,26.1111,1.4869,10.0395,104857,157286,262144,8627,ok
6193,1778532417.3456519,gfx942,dcc_uncompressed,SEQ_CST,2048,128,17,26.2536,1.6592,9.9851,104857,157286,262144,8674,ok
6194,1778532417.3465598,gfx942,dcc_uncompressed,SEQ_CST,2048,128,18,25.5821,1.5941,10.2472,104857,157286,262144,8452,ok
6195,1778532417.3474703,gfx942,dcc_uncompressed,SEQ_CST,2048,128,19,25.5620,2.3466,10.2552,104857,157286,262144,8445,ok
6196,1778532417.3483768,gfx942,dcc_uncompressed,SEQ_CST,2048,128,20,26.1512,2.4924,10.0241,104857,157286,262144,8640,ok
6197,1778532417.3492942,gfx942,dcc_uncompressed,SEQ_CST,2048,128,21,25.4095,2.5215,10.3168,104857,157286,262144,8395,ok
6198,1778532417.3502028,gfx942,dcc_uncompressed,SEQ_CST,2048,128,22,25.5160,1.1906,10.2737,104857,157286,262144,8430,ok
6199,1778532417.3511047,gfx942,dcc_uncompressed,SEQ_CST,2048,128,23,25.8589,1.4730,10.1375,104857,157286,262144,8543,ok
6200,1778532417.3520174,gfx942,dcc_uncompressed,SEQ_CST,2048,128,24,25.5038,1.3386,10.2786,104857,157286,262144,8426,ok
6201,1778532417.352961,gfx942,dcc_uncompressed,SEQ_CST,4096,16,0,24.9787,3.7616,2.6237,26214,39321,65536,8252,ok
6202,1778532417.4058595,gfx942,dcc_uncompressed,SEQ_CST,4096,16,1,24.1609,1.8447,2.7125,26214,39321,65536,7982,ok
6203,1778532417.4068806,gfx942,dcc_uncompressed,SEQ_CST,4096,16,2,24.4756,2.9030,2.6776,26214,39321,65536,8086,ok
6204,1778532417.4078326,gfx942,dcc_uncompressed,SEQ_CST,4096,16,3,23.9042,1.7310,2.7416,26214,39321,65536,7897,ok
6205,1778532417.408763,gfx942,dcc_uncompressed,SEQ_CST,4096,16,4,24.0567,1.9460,2.7242,26214,39321,65536,7948,ok
6206,1778532417.4096987,gfx942,dcc_uncompressed,SEQ_CST,4096,16,5,24.2711,3.9003,2.7002,26214,39321,65536,8019,ok
6207,1778532417.410637,gfx942,dcc_uncompressed,SEQ_CST,4096,16,6,24.1007,2.1064,2.7193,26214,39321,65536,7962,ok
6208,1778532417.4115646,gfx942,dcc_uncompressed,SEQ_CST,4096,16,7,23.8743,2.1311,2.7450,26214,39321,65536,7888,ok
6209,1778532417.4124877,gfx942,dcc_uncompressed,SEQ_CST,4096,16,8,24.1328,1.9558,2.7156,26214,39321,65536,7973,ok
6210,1778532417.4134147,gfx942,dcc_uncompressed,SEQ_CST,4096,16,9,24.8645,3.5622,2.6357,26214,39321,65536,8215,ok
6211,1778532417.4143524,gfx942,dcc_uncompressed,SEQ_CST,4096,16,10,24.0604,1.8396,2.7238,26214,39321,65536,7949,ok
6212,1778532417.4152732,gfx942,dcc_uncompressed,SEQ_CST,4096,16,11,23.7940,1.4817,2.7543,26214,39321,65536,7861,ok
6213,1778532417.4162014,gfx942,dcc_uncompressed,SEQ_CST,4096,16,12,23.5636,1.8141,2.7812,26214,39321,65536,7785,ok
6214,1778532417.417121,gfx942,dcc_uncompressed,SEQ_CST,4096,16,13,23.8080,1.8434,2.7527,26214,39321,65536,7866,ok
6215,1778532417.4180417,gfx942,dcc_uncompressed,SEQ_CST,4096,16,14,24.0245,1.7279,2.7279,26214,39321,65536,7937,ok
6216,1778532417.4189625,gfx942,dcc_uncompressed,SEQ_CST,4096,16,15,24.2230,2.2241,2.7055,26214,39321,65536,8003,ok
6217,1778532417.419887,gfx942,dcc_uncompressed,SEQ_CST,4096,16,16,23.7738,2.1361,2.7566,26214,39321,65536,7854,ok
6218,1778532417.4208078,gfx942,dcc_uncompressed,SEQ_CST,4096,16,17,23.9804,2.6588,2.7329,26214,39321,65536,7923,ok
6219,1778532417.421727,gfx942,dcc_uncompressed,SEQ_CST,4096,16,18,25.7044,5.2333,2.5496,26214,39321,65536,8492,ok
6220,1778532417.4226854,gfx942,dcc_uncompressed,SEQ_CST,4096,16,19,23.9204,2.5390,2.7398,26214,39321,65536,7903,ok
6221,1778532417.42361,gfx942,dcc_uncompressed,SEQ_CST,4096,16,20,24.0306,1.7381,2.7272,26214,39321,65536,7939,ok
6222,1778532417.42454,gfx942,dcc_uncompressed,SEQ_CST,4096,16,21,23.9144,2.1219,2.7404,26214,39321,65536,7901,ok
6223,1778532417.4254565,gfx942,dcc_uncompressed,SEQ_CST,4096,16,22,23.5394,1.6773,2.7841,26214,39321,65536,7777,ok
6224,1778532417.4263704,gfx942,dcc_uncompressed,SEQ_CST,4096,16,23,23.9462,1.8860,2.7368,26214,39321,65536,7911,ok
6225,1778532417.4272995,gfx942,dcc_uncompressed,SEQ_CST,4096,16,24,24.3614,1.4222,2.6902,26214,39321,65536,8048,ok
6226,1778532417.4282327,gfx942,dcc_uncompressed,SEQ_CST,4096,32,0,23.5196,1.7971,5.5729,52428,78643,131072,7770,ok
6227,1778532417.4291565,gfx942,dcc_uncompressed,SEQ_CST,4096,32,1,23.1886,1.7631,5.6524,52428,78643,131072,7661,ok
6228,1778532417.4300683,gfx942,dcc_uncompressed,SEQ_CST,4096,32,2,24.0786,1.3430,5.4435,52428,78643,131072,7955,ok
6229,1778532417.4309878,gfx942,dcc_uncompressed,SEQ_CST,4096,32,3,23.9003,2.3816,5.4841,52428,78643,131072,7896,ok
6230,1778532417.4319005,gfx942,dcc_uncompressed,SEQ_CST,4096,32,4,24.1348,2.6741,5.4308,52428,78643,131072,7974,ok
6231,1778532417.4328172,gfx942,dcc_uncompressed,SEQ_CST,4096,32,5,23.7659,2.0541,5.5151,52428,78643,131072,7852,ok
6232,1778532417.4337256,gfx942,dcc_uncompressed,SEQ_CST,4096,32,6,23.9223,2.4372,5.4791,52428,78643,131072,7903,ok
6233,1778532417.434645,gfx942,dcc_uncompressed,SEQ_CST,4096,32,7,23.7138,2.3674,5.5272,52428,78643,131072,7835,ok
6234,1778532417.435552,gfx942,dcc_uncompressed,SEQ_CST,4096,32,8,23.9604,1.9027,5.4704,52428,78643,131072,7916,ok
6235,1778532417.4364672,gfx942,dcc_uncompressed,SEQ_CST,4096,32,9,24.2931,1.8342,5.3955,52428,78643,131072,8026,ok
6236,1778532417.4373808,gfx942,dcc_uncompressed,SEQ_CST,4096,32,10,23.7799,1.8391,5.5119,52428,78643,131072,7856,ok
6237,1778532417.4382865,gfx942,dcc_uncompressed,SEQ_CST,4096,32,11,24.2311,2.5393,5.4093,52428,78643,131072,8005,ok
6238,1778532417.439219,gfx942,dcc_uncompressed,SEQ_CST,4096,32,12,23.9866,1.5853,5.4644,52428,78643,131072,7925,ok
6239,1778532417.4401398,gfx942,dcc_uncompressed,SEQ_CST,4096,32,13,24.0187,1.7450,5.4571,52428,78643,131072,7935,ok
6240,1778532417.4410598,gfx942,dcc_uncompressed,SEQ_CST,4096,32,14,24.5095,2.0994,5.3478,52428,78643,131072,8097,ok
6241,1778532417.4419782,gfx942,dcc_uncompressed,SEQ_CST,4096,32,15,24.1668,1.6697,5.4236,52428,78643,131072,7984,ok
6242,1778532417.4429073,gfx942,dcc_uncompressed,SEQ_CST,4096,32,16,23.6718,2.7785,5.5371,52428,78643,131072,7821,ok
6243,1778532417.44382,gfx942,dcc_uncompressed,SEQ_CST,4096,32,17,23.8081,1.8687,5.5054,52428,78643,131072,7866,ok
6244,1778532417.4447272,gfx942,dcc_uncompressed,SEQ_CST,4096,32,18,23.6037,2.3662,5.5530,52428,78643,131072,7798,ok
6245,1778532417.4456408,gfx942,dcc_uncompressed,SEQ_CST,4096,32,19,23.7761,2.0185,5.5128,52428,78643,131072,7855,ok
