corpus_version,focal,interferer,K,N_PROD,N_OPS,rep,us,gpu_arch,node,ts_utc,timer
v45,P3,K3,4,4,32,128,48.9920,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,129,50.5950,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,130,48.9110,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,131,49.0310,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,132,49.4320,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,133,48.2700,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,134,52.9200,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,135,48.6700,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,136,48.6310,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,137,48.4700,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,138,47.7480,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,139,47.9490,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,140,49.7930,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,141,50.1140,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,142,50.7950,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,143,50.5950,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,144,47.8280,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,145,48.7100,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,146,48.9110,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,147,49.2710,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,148,48.7510,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,149,48.9920,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,150,48.5900,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,151,50.1940,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,152,50.5150,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,153,48.3900,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,154,49.4730,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,155,48.1500,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,156,49.9530,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,157,49.3520,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,158,48.6710,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,159,49.5120,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,160,47.6280,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,161,47.5880,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,162,50.5550,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,163,49.7130,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,164,47.9090,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,165,49.2710,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,166,48.6300,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,167,47.7080,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,168,48.1500,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,169,49.3520,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,170,48.9920,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,171,48.6300,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,172,48.7910,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,173,48.3500,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,174,49.3920,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,175,48.8310,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,176,50.3940,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,177,48.2700,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,178,50.1530,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,179,48.5910,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,180,46.9460,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,181,48.5500,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,182,48.5100,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,183,49.2720,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,184,48.1090,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,185,48.3100,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,186,48.1490,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,187,49.7130,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,188,48.3100,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,189,49.9540,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,190,49.5530,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,191,48.9910,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,192,49.0710,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,193,46.6660,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,194,48.6310,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,195,48.9110,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,196,49.0720,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,197,47.6280,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,198,48.7900,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,K3,4,4,32,199,50.2340,gfx942,b21u01,2026-05-11T07:06:38.161956+00:00,cuda_event
v45,P3,L3,4,4,32,0,50.5150,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,1,48.7900,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,2,49.3120,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,3,49.0320,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,4,50.1130,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,5,47.6680,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,6,49.7530,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,7,49.5130,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,8,49.0710,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,9,48.6710,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,10,50.7550,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,11,47.3080,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,12,49.8730,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,13,46.7060,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,14,47.6280,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,15,48.8310,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,16,48.9510,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,17,48.9110,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,18,49.3520,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,19,49.0320,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,20,49.7930,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,21,48.5100,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,22,48.6700,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,23,48.6710,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,24,54.3630,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,25,49.5920,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,26,48.8710,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,27,48.3500,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,28,48.9510,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,29,47.9080,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,30,47.6680,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,31,47.5080,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,32,49.4320,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,33,49.4730,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,34,48.3500,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,35,48.1490,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,36,48.3090,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,37,47.9490,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,38,49.8330,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,39,48.9510,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,40,48.1490,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,41,51.3970,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,42,48.7500,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,43,48.5500,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,44,49.3120,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,45,48.1890,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,46,48.8310,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,47,47.3080,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,48,48.5100,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,49,47.3080,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,50,49.5520,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,51,46.7870,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,52,49.2720,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,53,47.9490,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,54,48.2700,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,55,48.4300,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,56,48.1490,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,57,47.5880,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,58,49.9130,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,59,48.9110,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,60,49.8330,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,61,49.5530,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,62,48.8710,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,63,49.9130,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,64,49.6720,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,65,47.8290,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,66,48.1090,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,67,47.9080,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,68,49.0720,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,69,47.7480,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,70,47.8680,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,71,47.5080,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,72,47.5880,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,73,47.4270,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,74,48.9520,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,75,47.9890,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,76,48.6310,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,77,48.7900,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,78,48.5900,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,79,48.9910,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,80,48.7910,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,81,48.7100,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,82,49.7530,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,83,48.2700,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,84,49.4730,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,85,47.5080,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,86,47.2670,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,87,47.7080,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,88,47.7490,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,89,48.0300,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,90,49.1520,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,91,48.7910,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,92,49.5920,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,93,44.8620,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,94,48.6300,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,95,48.3500,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,96,48.1500,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,97,48.5500,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,98,49.3920,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,99,50.3550,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,100,49.5530,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,101,47.7880,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,102,49.0720,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,103,46.0650,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,104,48.7500,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,105,47.5480,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,106,48.3900,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,107,46.8660,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,108,48.1900,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,109,47.5080,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,110,52.3590,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,111,49.1110,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,112,48.7910,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,113,47.6280,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,114,47.9890,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,115,50.1540,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,116,48.3100,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,117,43.9400,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,118,50.6750,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,119,48.7110,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,120,48.5510,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,121,47.8290,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,122,48.2690,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,123,47.9490,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,124,50.0740,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,125,52.9600,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,126,49.2720,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,127,48.5500,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,128,49.7130,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,129,47.8680,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,130,49.1520,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,131,48.6310,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,132,49.3920,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,133,48.5900,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,134,48.7100,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,135,48.3090,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,136,49.0310,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,137,47.1870,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,138,48.7910,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,139,48.1100,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,140,49.6330,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,141,46.9460,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,142,52.7200,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,143,49.4730,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,144,49.1920,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,145,48.0290,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,146,48.5100,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,147,48.7910,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,148,48.6310,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,149,48.5100,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,150,48.3100,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,151,48.7110,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,152,50.7950,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,153,48.5100,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,154,48.5900,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,155,47.1470,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,156,48.4700,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,157,48.7500,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,158,48.1500,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,159,47.7080,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,160,49.8330,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,161,47.2270,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,162,48.7110,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,163,47.7890,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,164,47.6290,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,165,48.1500,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,166,47.3080,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
v45,P3,L3,4,4,32,167,48.6310,gfx942,b21u01,2026-05-11T07:06:38.229131+00:00,cuda_event
