corpus_version,prim,K,N_PROD,N_OPS,rep,us,gpu_arch,node,ts_utc,timer
v45,O3,4,4,32,98,35.4000,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,99,36.8040,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,100,36.9240,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,101,36.8830,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,102,35.4400,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,103,36.5630,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,104,36.9240,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,105,37.3640,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,106,36.0010,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,107,36.3620,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,108,34.6790,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,109,36.2020,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,110,40.6130,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,111,35.5610,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,112,37.3650,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,113,36.6430,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,114,35.4410,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,115,37.2440,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,116,36.3220,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,117,37.2840,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,118,35.4000,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,119,37.2850,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,120,37.0440,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,121,36.0020,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,122,35.8010,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,123,35.0390,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,124,37.8860,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,125,36.2030,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,126,33.0750,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,127,36.0020,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,128,35.2000,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,129,35.8410,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,130,34.5580,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,131,36.8840,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,132,34.5980,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,133,35.7220,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,134,36.1220,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,135,36.4430,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,136,36.5230,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,137,38.1660,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,138,35.9620,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,139,35.5200,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,140,39.1680,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,141,35.2000,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,142,35.0800,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,143,36.5230,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,144,35.8020,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,145,35.7610,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,146,37.0040,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,147,36.1620,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,148,35.1200,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,149,36.8840,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,150,35.0800,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,151,36.7240,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,152,34.7190,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,153,35.8820,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,154,35.9210,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,155,36.7630,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,156,37.8460,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,157,38.5670,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,158,37.2440,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,159,37.1650,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,160,36.8030,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,161,35.9610,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,162,37.0040,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,163,36.2820,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,164,37.1650,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,165,36.0020,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,166,34.9990,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,167,36.2820,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,168,35.1200,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,169,35.8020,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,170,35.2400,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,171,34.5990,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,172,35.6010,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,173,36.7630,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,174,36.7640,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,175,36.5230,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,176,37.2840,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,177,35.4000,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,178,37.2840,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,179,36.4430,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,180,33.5970,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,181,35.9620,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,182,36.3220,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,183,37.6050,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,184,35.3200,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,185,37.4450,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,186,35.6810,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,187,36.8840,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,188,35.0800,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,189,35.9210,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,190,35.2800,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,191,37.0840,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,192,36.5230,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,193,36.8040,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,194,35.8410,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,195,36.0420,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,196,36.5230,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,197,36.3620,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,198,35.5210,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,199,36.6430,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,F3,4,4,32,0,45.8240,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,1,39.5300,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,2,37.2450,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,3,37.9260,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,4,36.4020,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,5,41.1330,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,6,39.4490,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,7,36.8030,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,8,36.7230,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,9,39.9710,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,10,35.4810,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,11,37.8860,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,12,36.9240,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,13,36.3230,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,14,36.1620,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,15,36.3620,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,16,36.4830,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,17,36.4830,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,18,38.2470,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,19,40.0910,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,20,35.7210,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,21,39.8500,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,22,36.4830,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,23,35.2000,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,24,36.1620,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,25,40.6520,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,26,39.2490,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,27,40.7330,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,28,37.5650,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,29,40.6530,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,30,39.0080,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,31,36.4430,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,32,37.6050,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,33,36.7230,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,34,39.2490,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,35,38.0860,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,36,37.2040,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,37,33.3550,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,38,40.2510,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,39,37.2050,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,40,37.7660,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,41,37.0440,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,42,39.0490,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,43,38.8480,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,44,36.6830,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,45,37.0440,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,46,37.8860,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,47,36.9240,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,48,37.3250,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,49,38.5280,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,50,37.2040,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,51,38.0060,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,52,37.2850,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,53,36.7640,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,54,40.2920,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,55,36.2420,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,56,36.3230,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,57,37.3250,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,58,40.0510,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,59,38.9280,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,60,37.7260,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,61,37.5660,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,62,40.6920,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,63,36.9240,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,64,36.1620,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,65,37.8460,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,66,36.0020,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,67,37.1640,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,68,37.6850,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,69,37.4450,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,70,38.2870,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,71,35.8020,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,72,42.1760,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,73,36.3630,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,74,40.2510,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,75,38.4880,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,76,39.8100,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,77,36.6840,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,78,39.1290,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,79,38.3670,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,80,39.9300,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,81,37.0440,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,82,37.0850,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,83,37.4050,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,84,36.9240,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,85,36.3630,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,86,36.0020,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,87,36.0820,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,88,36.2820,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,89,36.9640,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,90,38.2870,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,91,39.2890,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,92,36.9640,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,93,36.6030,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,94,39.9310,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,95,36.3630,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,96,39.3290,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,97,39.6100,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,98,37.4860,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,99,38.1260,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,100,38.4870,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,101,40.4920,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,102,36.3620,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,103,35.7620,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,104,36.7230,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,105,39.4900,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,106,39.3300,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,107,36.3220,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,108,38.2460,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,109,37.4850,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,110,38.3670,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,111,40.5720,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,112,38.4080,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,113,40.2510,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,114,39.8110,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,115,39.0490,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,116,40.1310,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,117,42.3360,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,118,39.3700,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,119,37.9260,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,120,36.4030,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,121,37.0040,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,122,37.2450,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,123,36.7630,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,124,37.3650,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,125,35.5610,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,126,40.3320,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,127,35.9220,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,128,35.8410,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,129,40.0910,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,130,37.4450,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,131,39.4090,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,132,36.8030,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,133,36.9640,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,134,36.9640,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,135,38.3670,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,136,35.9210,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,137,36.6830,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,138,36.8040,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,139,37.9260,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,140,37.5650,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,141,38.1270,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,142,36.6030,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,143,37.4450,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,144,36.6840,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,145,38.9690,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,146,39.5700,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,147,39.2490,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,148,37.5660,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,149,39.2490,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,F3,4,4,32,150,40.6520,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
