duty_pct,op_class,cell,median,p99,std,count,p99_p50
5,XCHG_ACQREL,32x256,0.3494562697596848,0.3501808631699532,0.0004272454905243385,25,1.0020734880812605
5,XCHG_ACQREL,4x256,2.74255545809865,2.746770093217492,0.0031280710518962382,25,1.00153675474689
5,XCHG_ACQREL,4x64,2.977940486744046,2.982205767184496,0.002737682922893598,25,1.0014322920351955
5,XCHG_ACQREL,64x256,0.18178124446421862,0.18234088667668402,0.00026408838315988023,25,1.003078657614623
10,CAS_ACQREL,16x256,0.3436581464484334,0.3448245616164059,0.0004496555984728173,25,1.003394114703891
10,CAS_ACQREL,16x64,0.34711937769316137,0.34796678461134434,0.0003432943018267298,25,1.0024412550051645
10,CAS_ACQREL,32x256,0.17779543122742325,0.17856710823252797,0.00042094145928103506,25,1.0043402521638345
10,CAS_ACQREL,4x256,1.371916267089546,1.3755001733079553,0.0035036395195675164,25,1.0026123359744195
10,CAS_ACQREL,4x64,1.3855410506948829,1.3897670852020383,0.0027875765339736,25,1.0030500969314737
10,CAS_ACQREL,64x256,0.09597469033906236,0.09643831435823813,0.0002451147880103506,25,1.0048306904407596
10,FADD_RELEASE,16x256,0.18986029317602515,0.19018455175682902,0.00024185369936109108,25,1.0017078799120112
10,FADD_RELEASE,16x64,0.1949952420545742,0.1953493809560314,0.0002626241340826952,25,1.001816141243888
10,FADD_RELEASE,32x256,0.09540240716887638,0.09553650539601222,6.256811687897415e-05,25,1.0014056063270864
10,FADD_RELEASE,4x256,0.7589663146063685,0.7606746000237763,0.0010285299298729217,25,1.002250805318407
10,FADD_RELEASE,4x64,0.7790414965711534,0.781125845387578,0.002583617209897952,25,1.0026755298987262
10,FADD_RELEASE,64x256,0.052175819291733205,0.052342186245368794,9.944772879557279e-05,25,1.0031885834452425
10,MAX_ACQREL,16x256,0.3435651306062937,0.3445788216777146,0.0004254523500742687,25,1.0029505062682933
10,MAX_ACQREL,16x64,0.34722205600701267,0.3478178777731955,0.00029865050072228993,25,1.0017159675080398
10,MAX_ACQREL,32x256,0.1779771118890494,0.17859156825579706,0.000316024544556024,25,1.0034524459927785
10,MAX_ACQREL,4x256,1.3723567826673388,1.3780000805854797,0.002909702809839227,25,1.0041121215630038
10,MAX_ACQREL,4x64,1.3846601359546185,1.3915870385244489,0.0031812134949569834,25,1.005002601280967
10,MAX_ACQREL,64x256,0.09603923535905778,0.09634711459511891,0.00018198694929212714,25,1.0032057651740987
10,XCHG_ACQREL,16x256,0.3445170004852116,0.34524122485890985,0.0003867643247373783,25,1.0021021440819415
10,XCHG_ACQREL,16x64,0.37375232204794884,0.3748742083553224,0.0005256856838541871,25,1.0030016838456717
10,XCHG_ACQREL,32x256,0.17863413086161017,0.17906481982208788,0.000446989396372882,25,1.0024110115933633
10,XCHG_ACQREL,4x256,1.3759928988292813,1.3794599333778024,0.002861608753229597,25,1.0025196602042574
10,XCHG_ACQREL,4x64,1.4939716784283519,1.496844687499106,0.0034915810436610436,25,1.0019230679618882
10,XCHG_ACQREL,64x256,0.09622336801839994,0.09654850960941985,0.0002193536109759786,25,1.0033790294157834
