duty_pct,op_class,wgp_count,block_size,rep,latency_ms,expected_atoms,sleep_reps,active_cycles_per_batch,host,gpu,ts
25,CAS_ACQREL,64,256,16,5.849693775177002,131072,108,293595.871925354,a05u13,AMD Instinct MI300X,1778502345.1344907
25,CAS_ACQREL,64,256,17,5.865449905395508,131072,108,293595.871925354,a05u13,AMD Instinct MI300X,1778502345.134491
25,CAS_ACQREL,64,256,18,5.864206790924072,131072,108,293595.871925354,a05u13,AMD Instinct MI300X,1778502345.1344926
25,CAS_ACQREL,64,256,19,5.862884044647217,131072,108,293595.871925354,a05u13,AMD Instinct MI300X,1778502345.1344929
25,CAS_ACQREL,64,256,20,5.866011142730713,131072,108,293595.871925354,a05u13,AMD Instinct MI300X,1778502345.134493
25,CAS_ACQREL,64,256,21,5.8268818855285645,131072,108,293595.871925354,a05u13,AMD Instinct MI300X,1778502345.1344934
25,CAS_ACQREL,64,256,22,5.847248077392578,131072,108,293595.871925354,a05u13,AMD Instinct MI300X,1778502345.134494
25,CAS_ACQREL,64,256,23,5.893113136291504,131072,108,293595.871925354,a05u13,AMD Instinct MI300X,1778502345.1344943
25,CAS_ACQREL,64,256,24,5.816216945648193,131072,108,293595.871925354,a05u13,AMD Instinct MI300X,1778502345.1344945
25,FADD_RELEASE,4,64,0,0.6295949816703796,2048,15,41358.397364616394,a05u13,AMD Instinct MI300X,1778502345.2452357
25,FADD_RELEASE,4,64,1,0.6434260010719299,2048,15,41358.397364616394,a05u13,AMD Instinct MI300X,1778502345.2452369
25,FADD_RELEASE,4,64,2,0.6362500190734863,2048,15,41358.397364616394,a05u13,AMD Instinct MI300X,1778502345.2452376
25,FADD_RELEASE,4,64,3,0.6425449848175049,2048,15,41358.397364616394,a05u13,AMD Instinct MI300X,1778502345.245238
25,FADD_RELEASE,4,64,4,0.6248649954795837,2048,15,41358.397364616394,a05u13,AMD Instinct MI300X,1778502345.2452383
25,FADD_RELEASE,4,64,5,0.6367719769477844,2048,15,41358.397364616394,a05u13,AMD Instinct MI300X,1778502345.2452388
25,FADD_RELEASE,4,64,6,0.6370919942855835,2048,15,41358.397364616394,a05u13,AMD Instinct MI300X,1778502345.245239
25,FADD_RELEASE,4,64,7,0.6415429711341858,2048,15,41358.397364616394,a05u13,AMD Instinct MI300X,1778502345.2452393
25,FADD_RELEASE,4,64,8,0.6257060170173645,2048,15,41358.397364616394,a05u13,AMD Instinct MI300X,1778502345.2452395
25,FADD_RELEASE,4,64,9,0.6398590207099915,2048,15,41358.397364616394,a05u13,AMD Instinct MI300X,1778502345.2452397
25,FADD_RELEASE,4,64,10,0.6362900137901306,2048,15,41358.397364616394,a05u13,AMD Instinct MI300X,1778502345.2452402
25,FADD_RELEASE,4,64,11,0.6372129917144775,2048,15,41358.397364616394,a05u13,AMD Instinct MI300X,1778502345.2452407
25,FADD_RELEASE,4,64,12,0.6273499727249146,2048,15,41358.397364616394,a05u13,AMD Instinct MI300X,1778502345.2452433
25,FADD_RELEASE,4,64,13,0.6379749774932861,2048,15,41358.397364616394,a05u13,AMD Instinct MI300X,1778502345.2452438
25,FADD_RELEASE,4,64,14,0.6377339959144592,2048,15,41358.397364616394,a05u13,AMD Instinct MI300X,1778502345.2452443
25,FADD_RELEASE,4,64,15,0.6363710165023804,2048,15,41358.397364616394,a05u13,AMD Instinct MI300X,1778502345.2452445
25,FADD_RELEASE,4,64,16,0.6250249743461609,2048,15,41358.397364616394,a05u13,AMD Instinct MI300X,1778502345.2452447
25,FADD_RELEASE,4,64,17,0.6365709900856018,2048,15,41358.397364616394,a05u13,AMD Instinct MI300X,1778502345.2452452
25,FADD_RELEASE,4,64,18,0.6360499858856201,2048,15,41358.397364616394,a05u13,AMD Instinct MI300X,1778502345.2452455
25,FADD_RELEASE,4,64,19,0.6368920207023621,2048,15,41358.397364616394,a05u13,AMD Instinct MI300X,1778502345.2452457
25,FADD_RELEASE,4,64,20,0.6257460117340088,2048,15,41358.397364616394,a05u13,AMD Instinct MI300X,1778502345.245246
25,FADD_RELEASE,4,64,21,0.633404016494751,2048,15,41358.397364616394,a05u13,AMD Instinct MI300X,1778502345.2452462
25,FADD_RELEASE,4,64,22,0.6376940011978149,2048,15,41358.397364616394,a05u13,AMD Instinct MI300X,1778502345.2452476
25,FADD_RELEASE,4,64,23,0.6370919942855835,2048,15,41358.397364616394,a05u13,AMD Instinct MI300X,1778502345.245248
25,FADD_RELEASE,4,64,24,0.6261879801750183,2048,15,41358.397364616394,a05u13,AMD Instinct MI300X,1778502345.2452483
25,FADD_RELEASE,4,256,0,2.5202651023864746,8192,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.3565745
25,FADD_RELEASE,4,256,1,2.5145719051361084,8192,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.3565757
25,FADD_RELEASE,4,256,2,2.52154803276062,8192,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.3565762
25,FADD_RELEASE,4,256,3,2.519702911376953,8192,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.3565764
25,FADD_RELEASE,4,256,4,2.506714105606079,8192,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.356577
25,FADD_RELEASE,4,256,5,2.512648105621338,8192,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.3565774
25,FADD_RELEASE,4,256,6,2.5110840797424316,8192,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.356581
25,FADD_RELEASE,4,256,7,2.506273031234741,8192,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.3565814
25,FADD_RELEASE,4,256,8,2.5104830265045166,8192,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.3565817
25,FADD_RELEASE,4,256,9,2.516817092895508,8192,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.356582
25,FADD_RELEASE,4,256,10,2.5162549018859863,8192,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.3565822
25,FADD_RELEASE,4,256,11,2.5051109790802,8192,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.3565824
25,FADD_RELEASE,4,256,12,2.5094799995422363,8192,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.3565826
25,FADD_RELEASE,4,256,13,2.5161359310150146,8192,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.3565829
25,FADD_RELEASE,4,256,14,2.513529062271118,8192,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.3565834
25,FADD_RELEASE,4,256,15,2.507275104522705,8192,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.3565836
25,FADD_RELEASE,4,256,16,2.5275609493255615,8192,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.3565853
25,FADD_RELEASE,4,256,17,2.518501043319702,8192,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.3565855
25,FADD_RELEASE,4,256,18,2.5265591144561768,8192,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.3565857
25,FADD_RELEASE,4,256,19,2.509200096130371,8192,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.3565862
25,FADD_RELEASE,4,256,20,2.513369083404541,8192,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.3565865
25,FADD_RELEASE,4,256,21,2.5047500133514404,8192,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.3565867
25,FADD_RELEASE,4,256,22,2.504267930984497,8192,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.356587
25,FADD_RELEASE,4,256,23,2.51084303855896,8192,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.3565872
25,FADD_RELEASE,4,256,24,2.518019914627075,8192,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.3565874
25,FADD_RELEASE,16,64,0,0.6355289816856384,8192,15,41358.397364616394,a05u13,AMD Instinct MI300X,1778502345.3762374
25,FADD_RELEASE,16,64,1,0.6404200196266174,8192,15,41358.397364616394,a05u13,AMD Instinct MI300X,1778502345.3762398
25,FADD_RELEASE,16,64,2,0.637133002281189,8192,15,41358.397364616394,a05u13,AMD Instinct MI300X,1778502345.37624
25,FADD_RELEASE,16,64,3,0.6393370032310486,8192,15,41358.397364616394,a05u13,AMD Instinct MI300X,1778502345.3762407
25,FADD_RELEASE,16,64,4,0.6383749842643738,8192,15,41358.397364616394,a05u13,AMD Instinct MI300X,1778502345.376241
25,FADD_RELEASE,16,64,5,0.6398990154266357,8192,15,41358.397364616394,a05u13,AMD Instinct MI300X,1778502345.3762412
25,FADD_RELEASE,16,64,6,0.6409810185432434,8192,15,41358.397364616394,a05u13,AMD Instinct MI300X,1778502345.3762414
25,FADD_RELEASE,16,64,7,0.6391370296478271,8192,15,41358.397364616394,a05u13,AMD Instinct MI300X,1778502345.3762417
25,FADD_RELEASE,16,64,8,0.6377739906311035,8192,15,41358.397364616394,a05u13,AMD Instinct MI300X,1778502345.376242
25,FADD_RELEASE,16,64,9,0.6391370296478271,8192,15,41358.397364616394,a05u13,AMD Instinct MI300X,1778502345.3762422
25,FADD_RELEASE,16,64,10,0.63857501745224,8192,15,41358.397364616394,a05u13,AMD Instinct MI300X,1778502345.3762424
25,FADD_RELEASE,16,64,11,0.6387770175933838,8192,15,41358.397364616394,a05u13,AMD Instinct MI300X,1778502345.376244
25,FADD_RELEASE,16,64,12,0.6373720169067383,8192,15,41358.397364616394,a05u13,AMD Instinct MI300X,1778502345.3762443
25,FADD_RELEASE,16,64,13,0.6311990022659302,8192,15,41358.397364616394,a05u13,AMD Instinct MI300X,1778502345.3762448
25,FADD_RELEASE,16,64,14,0.6407009959220886,8192,15,41358.397364616394,a05u13,AMD Instinct MI300X,1778502345.376245
25,FADD_RELEASE,16,64,15,0.6380540132522583,8192,15,41358.397364616394,a05u13,AMD Instinct MI300X,1778502345.3762453
25,FADD_RELEASE,16,64,16,0.6329619884490967,8192,15,41358.397364616394,a05u13,AMD Instinct MI300X,1778502345.3762455
25,FADD_RELEASE,16,64,17,0.6358889937400818,8192,15,41358.397364616394,a05u13,AMD Instinct MI300X,1778502345.3762457
25,FADD_RELEASE,16,64,18,0.633683979511261,8192,15,41358.397364616394,a05u13,AMD Instinct MI300X,1778502345.376246
25,FADD_RELEASE,16,64,19,0.6366509795188904,8192,15,41358.397364616394,a05u13,AMD Instinct MI300X,1778502345.3762462
25,FADD_RELEASE,16,64,20,0.6334440112113953,8192,15,41358.397364616394,a05u13,AMD Instinct MI300X,1778502345.3762465
25,FADD_RELEASE,16,64,21,0.6370519995689392,8192,15,41358.397364616394,a05u13,AMD Instinct MI300X,1778502345.3762484
25,FADD_RELEASE,16,64,22,0.6377729773521423,8192,15,41358.397364616394,a05u13,AMD Instinct MI300X,1778502345.3762486
25,FADD_RELEASE,16,64,23,0.639378011226654,8192,15,41358.397364616394,a05u13,AMD Instinct MI300X,1778502345.376249
25,FADD_RELEASE,16,64,24,0.635487973690033,8192,15,41358.397364616394,a05u13,AMD Instinct MI300X,1778502345.3762493
25,FADD_RELEASE,16,256,0,2.5273609161376953,32768,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.4523637
25,FADD_RELEASE,16,256,1,2.5253169536590576,32768,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.4523642
25,FADD_RELEASE,16,256,2,2.5193018913269043,32768,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.4523647
25,FADD_RELEASE,16,256,3,2.521627902984619,32768,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.4523652
25,FADD_RELEASE,16,256,4,2.5120859146118164,32768,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.4523656
25,FADD_RELEASE,16,256,5,2.524435043334961,32768,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.4523659
25,FADD_RELEASE,16,256,6,2.511244058609009,32768,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.4523678
25,FADD_RELEASE,16,256,7,2.5233519077301025,32768,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.452368
25,FADD_RELEASE,16,256,8,2.5241539478302,32768,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.4523687
25,FADD_RELEASE,16,256,9,2.5259969234466553,32768,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.452369
25,FADD_RELEASE,16,256,10,2.5153329372406006,32768,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.4523692
25,FADD_RELEASE,16,256,11,2.5295259952545166,32768,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.4523695
25,FADD_RELEASE,16,256,12,2.519141912460327,32768,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.4523697
25,FADD_RELEASE,16,256,13,2.530128002166748,32768,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.45237
25,FADD_RELEASE,16,256,14,2.5180599689483643,32768,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.4523704
25,FADD_RELEASE,16,256,15,2.5218288898468018,32768,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.4523706
25,FADD_RELEASE,16,256,16,2.518781900405884,32768,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.4523726
25,FADD_RELEASE,16,256,17,2.526318073272705,32768,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.4523728
25,FADD_RELEASE,16,256,18,2.5164968967437744,32768,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.452373
25,FADD_RELEASE,16,256,19,2.527721881866455,32768,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.4523733
25,FADD_RELEASE,16,256,20,2.5217480659484863,32768,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.4523735
25,FADD_RELEASE,16,256,21,2.5310890674591064,32768,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.4523737
25,FADD_RELEASE,16,256,22,2.5075559616088867,32768,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.4523742
25,FADD_RELEASE,16,256,23,2.512166976928711,32768,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.4523745
25,FADD_RELEASE,16,256,24,2.521949052810669,32768,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.4523747
25,FADD_RELEASE,32,256,0,2.558793067932129,65536,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.5294805
25,FADD_RELEASE,32,256,1,2.555385112762451,65536,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.5294855
25,FADD_RELEASE,32,256,2,2.55289888381958,65536,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.5294864
25,FADD_RELEASE,32,256,3,2.5535409450531006,65536,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.5294867
25,FADD_RELEASE,32,256,4,2.5510549545288086,65536,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.529487
25,FADD_RELEASE,32,256,5,2.551136016845703,65536,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.5294871
25,FADD_RELEASE,32,256,6,2.559674024581909,65536,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.5294874
25,FADD_RELEASE,32,256,7,2.5561869144439697,65536,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.5294876
25,FADD_RELEASE,32,256,8,2.5546629428863525,65536,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.5294878
25,FADD_RELEASE,32,256,9,2.5535409450531006,65536,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.5294883
25,FADD_RELEASE,32,256,10,2.559393882751465,65536,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.5294886
25,FADD_RELEASE,32,256,11,2.554302930831909,65536,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.5294905
25,FADD_RELEASE,32,256,12,2.553179979324341,65536,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.529491
25,FADD_RELEASE,32,256,13,2.5539419651031494,65536,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.5294912
25,FADD_RELEASE,32,256,14,2.5535809993743896,65536,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.5294914
25,FADD_RELEASE,32,256,15,2.5488500595092773,65536,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.5294917
25,FADD_RELEASE,32,256,16,2.553260087966919,65536,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.529492
25,FADD_RELEASE,32,256,17,2.5539419651031494,65536,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.5294921
25,FADD_RELEASE,32,256,18,2.559473991394043,65536,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.5294924
25,FADD_RELEASE,32,256,19,2.5552639961242676,65536,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.529493
25,FADD_RELEASE,32,256,20,2.5508549213409424,65536,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.5294933
25,FADD_RELEASE,32,256,21,2.5539019107818604,65536,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.529497
25,FADD_RELEASE,32,256,22,2.5555450916290283,65536,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.5294971
25,FADD_RELEASE,32,256,23,2.5541419982910156,65536,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.5294976
25,FADD_RELEASE,32,256,24,2.5561470985412598,65536,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.5294979
25,FADD_RELEASE,64,256,0,3.143244981765747,131072,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.624056
25,FADD_RELEASE,64,256,1,3.143125057220459,131072,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.6240568
25,FADD_RELEASE,64,256,2,3.143925905227661,131072,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.624057
25,FADD_RELEASE,64,256,3,3.140718936920166,131072,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.6240573
25,FADD_RELEASE,64,256,4,3.1188690662384033,131072,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.6240575
25,FADD_RELEASE,64,256,5,3.1335830688476562,131072,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.6240597
25,FADD_RELEASE,64,256,6,3.1420819759368896,131072,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.6240613
25,FADD_RELEASE,64,256,7,3.14982008934021,131072,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.6240616
25,FADD_RELEASE,64,256,8,3.1399168968200684,131072,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.624062
25,FADD_RELEASE,64,256,9,3.1262459754943848,131072,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.6240625
25,FADD_RELEASE,64,256,10,3.1237199306488037,131072,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.6240628
25,FADD_RELEASE,64,256,11,3.152867078781128,131072,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.624063
25,FADD_RELEASE,64,256,12,3.1522650718688965,131072,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.6240633
25,FADD_RELEASE,64,256,13,3.1326210498809814,131072,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.6240635
25,FADD_RELEASE,64,256,14,3.118989944458008,131072,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.6240664
25,FADD_RELEASE,64,256,15,3.130937099456787,131072,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.6240668
25,FADD_RELEASE,64,256,16,3.1486170291900635,131072,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.6240685
25,FADD_RELEASE,64,256,17,3.160243034362793,131072,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.6240692
25,FADD_RELEASE,64,256,18,3.1266870498657227,131072,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.6240695
25,FADD_RELEASE,64,256,19,3.109247922897339,131072,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.6240697
25,FADD_RELEASE,64,256,20,3.1383941173553467,131072,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.62407
25,FADD_RELEASE,64,256,21,3.1517438888549805,131072,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.6240702
25,FADD_RELEASE,64,256,22,3.138153076171875,131072,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.6240704
25,FADD_RELEASE,64,256,23,3.117305040359497,131072,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.6240706
25,FADD_RELEASE,64,256,24,3.1269679069519043,131072,60,161802.0043373108,a05u13,AMD Instinct MI300X,1778502345.624071
10,XCHG_ACQREL,4,64,0,3.0647459030151367,2048,89,80196.50173187256,a05u13,AMD Instinct MI300X,1778502345.7720995
10,XCHG_ACQREL,4,64,1,3.0493509769439697,2048,89,80196.50173187256,a05u13,AMD Instinct MI300X,1778502345.772101
10,XCHG_ACQREL,4,64,2,3.0615389347076416,2048,89,80196.50173187256,a05u13,AMD Instinct MI300X,1778502345.7721014
10,XCHG_ACQREL,4,64,3,3.059174060821533,2048,89,80196.50173187256,a05u13,AMD Instinct MI300X,1778502345.7721019
10,XCHG_ACQREL,4,64,4,3.058772087097168,2048,89,80196.50173187256,a05u13,AMD Instinct MI300X,1778502345.772102
10,XCHG_ACQREL,4,64,5,3.0481081008911133,2048,89,80196.50173187256,a05u13,AMD Instinct MI300X,1778502345.7721024
10,XCHG_ACQREL,4,64,6,3.05969500541687,2048,89,80196.50173187256,a05u13,AMD Instinct MI300X,1778502345.7721026
10,XCHG_ACQREL,4,64,7,3.0598549842834473,2048,89,80196.50173187256,a05u13,AMD Instinct MI300X,1778502345.7721028
10,XCHG_ACQREL,4,64,8,3.0600149631500244,2048,89,80196.50173187256,a05u13,AMD Instinct MI300X,1778502345.772103
10,XCHG_ACQREL,4,64,9,3.052717924118042,2048,89,80196.50173187256,a05u13,AMD Instinct MI300X,1778502345.7721038
10,XCHG_ACQREL,4,64,10,3.060256004333496,2048,89,80196.50173187256,a05u13,AMD Instinct MI300X,1778502345.7721066
10,XCHG_ACQREL,4,64,11,3.06093692779541,2048,89,80196.50173187256,a05u13,AMD Instinct MI300X,1778502345.7721074
10,XCHG_ACQREL,4,64,12,3.046984910964966,2048,89,80196.50173187256,a05u13,AMD Instinct MI300X,1778502345.7721076
10,XCHG_ACQREL,4,64,13,3.0501129627227783,2048,89,80196.50173187256,a05u13,AMD Instinct MI300X,1778502345.7721078
10,XCHG_ACQREL,4,64,14,3.0596539974212646,2048,89,80196.50173187256,a05u13,AMD Instinct MI300X,1778502345.772108
10,XCHG_ACQREL,4,64,15,3.062822103500366,2048,89,80196.50173187256,a05u13,AMD Instinct MI300X,1778502345.7721083
10,XCHG_ACQREL,4,64,16,3.0471060276031494,2048,89,80196.50173187256,a05u13,AMD Instinct MI300X,1778502345.7721086
10,XCHG_ACQREL,4,64,17,3.051635980606079,2048,89,80196.50173187256,a05u13,AMD Instinct MI300X,1778502345.7721088
10,XCHG_ACQREL,4,64,18,3.0657880306243896,2048,89,80196.50173187256,a05u13,AMD Instinct MI300X,1778502345.772109
10,XCHG_ACQREL,4,64,19,3.063222885131836,2048,89,80196.50173187256,a05u13,AMD Instinct MI300X,1778502345.7721095
10,XCHG_ACQREL,4,64,20,3.048269033432007,2048,89,80196.50173187256,a05u13,AMD Instinct MI300X,1778502345.7721112
10,XCHG_ACQREL,4,64,21,3.040250062942505,2048,89,80196.50173187256,a05u13,AMD Instinct MI300X,1778502345.7721114
10,XCHG_ACQREL,4,64,22,3.064465045928955,2048,89,80196.50173187256,a05u13,AMD Instinct MI300X,1778502345.772112
10,XCHG_ACQREL,4,64,23,3.0644659996032715,2048,89,80196.50173187256,a05u13,AMD Instinct MI300X,1778502345.7721121
10,XCHG_ACQREL,4,64,24,3.0505940914154053,2048,89,80196.50173187256,a05u13,AMD Instinct MI300X,1778502345.7721124
10,XCHG_ACQREL,4,256,0,11.277948379516602,8192,326,294120.32318115234,a05u13,AMD Instinct MI300X,1778502346.161101
10,XCHG_ACQREL,4,256,1,11.272133827209473,8192,326,294120.32318115234,a05u13,AMD Instinct MI300X,1778502346.1611023
10,XCHG_ACQREL,4,256,2,11.255977630615234,8192,326,294120.32318115234,a05u13,AMD Instinct MI300X,1778502346.1611028
10,XCHG_ACQREL,4,256,3,11.259465217590332,8192,326,294120.32318115234,a05u13,AMD Instinct MI300X,1778502346.161103
10,XCHG_ACQREL,4,256,4,11.280754089355469,8192,326,294120.32318115234,a05u13,AMD Instinct MI300X,1778502346.1611032
10,XCHG_ACQREL,4,256,5,11.277426719665527,8192,326,294120.32318115234,a05u13,AMD Instinct MI300X,1778502346.1611037
10,XCHG_ACQREL,4,256,6,11.240822792053223,8192,326,294120.32318115234,a05u13,AMD Instinct MI300X,1778502346.1611042
10,XCHG_ACQREL,4,256,7,11.26648235321045,8192,326,294120.32318115234,a05u13,AMD Instinct MI300X,1778502346.1611044
10,XCHG_ACQREL,4,256,8,11.280352592468262,8192,326,294120.32318115234,a05u13,AMD Instinct MI300X,1778502346.1611047
10,XCHG_ACQREL,4,256,9,11.278509140014648,8192,326,294120.32318115234,a05u13,AMD Instinct MI300X,1778502346.161105
10,XCHG_ACQREL,4,256,10,11.252811431884766,8192,326,294120.32318115234,a05u13,AMD Instinct MI300X,1778502346.1611052
10,XCHG_ACQREL,4,256,11,11.2623929977417,8192,326,294120.32318115234,a05u13,AMD Instinct MI300X,1778502346.1611054
10,XCHG_ACQREL,4,256,12,11.286486625671387,8192,326,294120.32318115234,a05u13,AMD Instinct MI300X,1778502346.1611056
10,XCHG_ACQREL,4,256,13,11.285845756530762,8192,326,294120.32318115234,a05u13,AMD Instinct MI300X,1778502346.1611059
10,XCHG_ACQREL,4,256,14,11.25068473815918,8192,326,294120.32318115234,a05u13,AMD Instinct MI300X,1778502346.1611102
10,XCHG_ACQREL,4,256,15,11.235932350158691,8192,326,294120.32318115234,a05u13,AMD Instinct MI300X,1778502346.1611106
10,XCHG_ACQREL,4,256,16,11.286367416381836,8192,326,294120.32318115234,a05u13,AMD Instinct MI300X,1778502346.1611109
10,XCHG_ACQREL,4,256,17,11.288972854614258,8192,326,294120.32318115234,a05u13,AMD Instinct MI300X,1778502346.161111
10,XCHG_ACQREL,4,256,18,11.226269721984863,8192,326,294120.32318115234,a05u13,AMD Instinct MI300X,1778502346.1611116
10,XCHG_ACQREL,4,256,19,11.230359077453613,8192,326,294120.32318115234,a05u13,AMD Instinct MI300X,1778502346.1611118
10,XCHG_ACQREL,4,256,20,11.30188274383545,8192,326,294120.32318115234,a05u13,AMD Instinct MI300X,1778502346.161112
10,XCHG_ACQREL,4,256,21,11.286086082458496,8192,326,294120.32318115234,a05u13,AMD Instinct MI300X,1778502346.1611123
10,XCHG_ACQREL,4,256,22,11.21805191040039,8192,326,294120.32318115234,a05u13,AMD Instinct MI300X,1778502346.1611125
10,XCHG_ACQREL,4,256,23,11.239741325378418,8192,326,294120.32318115234,a05u13,AMD Instinct MI300X,1778502346.1611128
10,XCHG_ACQREL,4,256,24,11.296270370483398,8192,326,294120.32318115234,a05u13,AMD Instinct MI300X,1778502346.1611147
10,XCHG_ACQREL,16,64,0,3.06093692779541,8192,89,80196.50173187256,a05u13,AMD Instinct MI300X,1778502346.2534952
10,XCHG_ACQREL,16,64,1,3.065948963165283,8192,89,80196.50173187256,a05u13,AMD Instinct MI300X,1778502346.2534962
10,XCHG_ACQREL,16,64,2,3.061779022216797,8192,89,80196.50173187256,a05u13,AMD Instinct MI300X,1778502346.2534966
