ordering_class,prod_num_warps,cons_num_warps,n_workgroups,block_size,buffer_bytes,rep,ms,node,ts
MAX_ACQUIRE,1,8,1216,256,33554432,24,0.21432800590991974,c09u13,1778503413.3623633
MAX_ACQUIRE,1,8,1216,1024,2097152,0,0.7083349823951721,c09u13,1778503413.3953001
MAX_ACQUIRE,1,8,1216,1024,2097152,1,0.7125840187072754,c09u13,1778503413.3953013
MAX_ACQUIRE,1,8,1216,1024,2097152,2,0.707252025604248,c09u13,1778503413.395302
MAX_ACQUIRE,1,8,1216,1024,2097152,3,0.7030429840087891,c09u13,1778503413.395303
MAX_ACQUIRE,1,8,1216,1024,2097152,4,0.7008370161056519,c09u13,1778503413.3953035
MAX_ACQUIRE,1,8,1216,1024,2097152,5,0.7071719765663147,c09u13,1778503413.3953042
MAX_ACQUIRE,1,8,1216,1024,2097152,6,0.7090160250663757,c09u13,1778503413.3953052
MAX_ACQUIRE,1,8,1216,1024,2097152,7,0.7111009955406189,c09u13,1778503413.3953056
MAX_ACQUIRE,1,8,1216,1024,2097152,8,0.7037240266799927,c09u13,1778503413.3953066
MAX_ACQUIRE,1,8,1216,1024,2097152,9,0.7071719765663147,c09u13,1778503413.395307
MAX_ACQUIRE,1,8,1216,1024,2097152,10,0.6979510188102722,c09u13,1778503413.3953075
MAX_ACQUIRE,1,8,1216,1024,2097152,11,0.7058889865875244,c09u13,1778503413.3953083
MAX_ACQUIRE,1,8,1216,1024,2097152,12,0.7032430171966553,c09u13,1778503413.3953087
MAX_ACQUIRE,1,8,1216,1024,2097152,13,0.7056879997253418,c09u13,1778503413.3953092
MAX_ACQUIRE,1,8,1216,1024,2097152,14,0.7042859792709351,c09u13,1778503413.3953102
MAX_ACQUIRE,1,8,1216,1024,2097152,15,0.7077329754829407,c09u13,1778503413.3953106
MAX_ACQUIRE,1,8,1216,1024,2097152,16,0.7086949944496155,c09u13,1778503413.395311
MAX_ACQUIRE,1,8,1216,1024,2097152,17,0.7101789712905884,c09u13,1778503413.3953118
MAX_ACQUIRE,1,8,1216,1024,2097152,18,0.7069709897041321,c09u13,1778503413.3953123
MAX_ACQUIRE,1,8,1216,1024,2097152,19,0.7001960277557373,c09u13,1778503413.3953133
MAX_ACQUIRE,1,8,1216,1024,2097152,20,0.7055280208587646,c09u13,1778503413.3953137
MAX_ACQUIRE,1,8,1216,1024,2097152,21,0.7040449976921082,c09u13,1778503413.3953142
MAX_ACQUIRE,1,8,1216,1024,2097152,22,0.7020800113677979,c09u13,1778503413.3953147
MAX_ACQUIRE,1,8,1216,1024,2097152,23,0.708495020866394,c09u13,1778503413.3953154
MAX_ACQUIRE,1,8,1216,1024,2097152,24,0.7031630277633667,c09u13,1778503413.395316
MAX_ACQUIRE,1,8,1216,1024,33554432,0,0.722927987575531,c09u13,1778503413.4245589
MAX_ACQUIRE,1,8,1216,1024,33554432,1,0.7278990149497986,c09u13,1778503413.42456
MAX_ACQUIRE,1,8,1216,1024,33554432,2,0.7380819916725159,c09u13,1778503413.4245608
MAX_ACQUIRE,1,8,1216,1024,33554432,3,0.7279390096664429,c09u13,1778503413.4245617
MAX_ACQUIRE,1,8,1216,1024,33554432,4,0.7197200059890747,c09u13,1778503413.4245622
MAX_ACQUIRE,1,8,1216,1024,33554432,5,0.7274180054664612,c09u13,1778503413.4245627
MAX_ACQUIRE,1,8,1216,1024,33554432,6,0.7278990149497986,c09u13,1778503413.4245634
MAX_ACQUIRE,1,8,1216,1024,33554432,7,0.7326700091362,c09u13,1778503413.424564
MAX_ACQUIRE,1,8,1216,1024,33554432,8,0.7276179790496826,c09u13,1778503413.4245644
MAX_ACQUIRE,1,8,1216,1024,33554432,9,0.729062020778656,c09u13,1778503413.424565
MAX_ACQUIRE,1,8,1216,1024,33554432,10,0.7200019955635071,c09u13,1778503413.4245658
MAX_ACQUIRE,1,8,1216,1024,33554432,11,0.7324690222740173,c09u13,1778503413.4245663
MAX_ACQUIRE,1,8,1216,1024,33554432,12,0.7268970012664795,c09u13,1778503413.4245667
MAX_ACQUIRE,1,8,1216,1024,33554432,13,0.7206029891967773,c09u13,1778503413.4245672
MAX_ACQUIRE,1,8,1216,1024,33554432,14,0.726535975933075,c09u13,1778503413.4245682
MAX_ACQUIRE,1,8,1216,1024,33554432,15,0.7197200059890747,c09u13,1778503413.4245687
MAX_ACQUIRE,1,8,1216,1024,33554432,16,0.7213249802589417,c09u13,1778503413.4245691
MAX_ACQUIRE,1,8,1216,1024,33554432,17,0.7321889996528625,c09u13,1778503413.4245698
MAX_ACQUIRE,1,8,1216,1024,33554432,18,0.7264959812164307,c09u13,1778503413.4245703
MAX_ACQUIRE,1,8,1216,1024,33554432,19,0.7310659885406494,c09u13,1778503413.424571
MAX_ACQUIRE,1,8,1216,1024,33554432,20,0.7195600271224976,c09u13,1778503413.4245775
MAX_ACQUIRE,1,8,1216,1024,33554432,21,0.7237290143966675,c09u13,1778503413.4245782
MAX_ACQUIRE,1,8,1216,1024,33554432,22,0.722648024559021,c09u13,1778503413.424579
MAX_ACQUIRE,1,8,1216,1024,33554432,23,0.7295830249786377,c09u13,1778503413.4245794
MAX_ACQUIRE,1,8,1216,1024,33554432,24,0.725974977016449,c09u13,1778503413.4245815
